garden_peas	4.00	3.60	R	R	A		Conserve, poids egoutte
garden_peas_carrots	3.80	3.60	R	R	A		Conserve, poids egoutte
garden_peas_water	3.20	3.53	R	R	D	105	Libelle CUIT, yield_class neutre
garlic	9.00	11.02	R	R	A
ginger	8.00	8.82	R	R	A
green_beans	5.50	5.73	R	R	A
leek	3.00	6.61	R	R	A
leek_water	3.00	6.61	R	R	D	115	Libelle CUIT, yield_class neutre
lima_bean	6.00	5.51	E	R	A
mixed_vegetables	2.60	3.30	R	R	A		Surgele, achete cru
mixed_vegetables_couscous	2.80	3.50	R	E	A		Surgele, achete cru
mixed_vegetables_soups	2.60	3.30	R	R	A		Surgele, achete cru
morel	80.00	120.00	E	E	A		Morille FRAICHE; la sechee est cinq fois plus chere
mushroom	5.00	7.94	R	R	A
mushroom_all_types	6.00	8.82	R	R	A
olives	9.00	10.00	R	R	A
onion	2.00	3.09	R	R	A
onion_red_sauteed_pan	2.60	3.53	R	R	D	135	Libelle CUIT, yield_class neutre: l'oignon perd un tiers de sa masse
onion_white_yellow_sauteed	2.00	3.09	R	R	D	135	Libelle CUIT, yield_class neutre
oyster_mushroom	12.00	13.23	R	R	A
passata	2.20	3.00	R	R	A
peas_frozen	2.60	3.30	R	R	A		Surgele, achete cru
pepper_sweet_green_sauteed	4.00	6.61	R	R	D	125	Libelle CUIT, yield_class neutre
pepper_sweet_red_sauteed	4.50	6.61	R	R	D	125	Libelle CUIT, yield_class neutre
pepper_sweet_yellow_sauteed	4.50	6.61	R	R	D	125	Libelle CUIT, yield_class neutre
pumpkin	2.20	3.31	R	R	D	130	Libelle ROASTED, yield_class neutre
pumpkin_pulp	2.20	3.31	R	R	D	155	Libelle PULP et COOKED: ecorce retiree puis perte d'eau
red_kuri_squash_pulp	2.80	4.41	R	E	D	140	Libelle PULP et BRAISED
red_onion	2.60	3.53	R	R	A
salsify_water	4.00		R	-	A		FR: achete en conserve ou surgele. US: aucun circuit de detail
shallot	5.00	8.82	R	E	A
shallot_pan_fat	5.00	8.82	R	E	D	135	Libelle CUIT, yield_class neutre
shiitake_mushroom	60.00	55.00	R	R	A		Seche
snow_pea_water	8.00	8.82	R	R	D	108	Libelle CUIT, yield_class neutre
spring_onion	6.00	6.61	R	R	A
spring_onion_sauteed_pan	6.00	6.61	R	R	D	130	Libelle CUIT, yield_class neutre
sweet_corn	3.50	3.60	R	R	A		Conserve, poids egoutte
sweet_pepper_green	4.00	6.61	R	R	A
sweet_pepper_red	4.50	6.61	R	R	A
sweet_pepper_yellow	4.50	6.61	R	R	A
tinned_tomatoes	2.00	2.80	R	R	A
tomato	4.20	4.85	V	P	A		FR: RNM detail 4,20 EUR/kg. US: BLS tomatoes field grown
tomato_beef_heart	5.50	6.61	R	R	A
tomato_bunch	4.20	5.51	V	R	A		FR: RNM detail
tomato_cherry	6.50	6.61	R	R	A
tomato_oil	14.00	18.00	R	R	A
tomato_paste_concentrated	4.50	6.00	R	R	A
tomato_paste_double_concentrate	5.50	7.00	R	R	A
tomato_pulp	2.20	2.80	R	R	A		Conserve
tomato_puree	2.20	3.00	R	R	A
tomato_round	4.20	4.85	V	P	A		FR: RNM detail
vegetable	3.00	4.00	E	E	D	115	Ligne MOYENNE, pas un aliment: median du rayon legumes, etat cuit
vegetables_mashed	3.00	4.00	E	E	D	108	Ligne composee | Le ratio est exprime contre gramsRaw: 120 g d'achat par 100 g d'assiette, x 0.9 que le runtime applique deja via yield_class=veg_shrinks
yellow_onion	2.00	3.09	R	R	A
caramelized_custard_cream_refrigerated	8.00	9.00	R	E	A
cheesecake	12.00	11.00	R	R	A
chestnut_mousse	9.00	14.00	E	E	A
chocolate_cake_w_melting	10.00	11.00	R	E	A
chocolate_mousse_refrigerated	6.50	7.50	R	R	A
coconut_yogurt	7.00	8.80	R	R	A
cottage_cheese	5.00	4.40	R	R	A
cream_cheese_around_3	3.00	4.40	R	E	A		Fromage blanc
cream_cheese_creamy_around	3.60	4.80	R	E	A
cream_cheese_fat_free	3.00	4.40	R	E	A
custard_cream_caramel_sauce	4.50	5.50	R	E	A
custard_cream_eggs_refrigerated	5.00	6.00	R	E	A
custard_dessert	4.00	5.00	R	E	A
custard_dessert_caramel_refrigerated	4.50	5.50	R	E	A
custard_dessert_chocolate	4.00	5.00	R	E	A
custard_dessert_chocolate_refrigerated	4.50	5.50	R	E	A
custard_dessert_coffee_refrigerated	4.50	5.50	R	E	A
custard_dessert_reduced_fat	4.50	5.50	R	E	A
custard_dessert_refrigerated	4.50	5.50	R	E	A
custard_dessert_vanilla	4.00	5.00	R	E	A
custard_dessert_vanilla_refrigerated	4.50	5.50	R	E	A
dairy_drink_fermented_milk	3.00	3.60	R	R	A
eggnog_alcohol	4.00	4.20	E	R	A
fermented_milk_dairy_specialty	3.20	4.40	R	R	A
fermented_milk_drink_milk	3.00	3.60	R	R	A
fermented_milk_drink_skimmed	3.00	3.60	R	R	A
flan_eggs_refrigerated	5.00	6.00	R	E	A
floating_island_refrigerated	6.00	8.00	R	E	A
french_toast	6.00	7.00	E	E	A		Prix de revient des ingredients, pas un prix de rayon
fromage_blanc	3.00	4.40	R	E	A
fruit_liegeois	5.00	6.00	R	E	A
fruit_mousse_refrigerated	5.50	6.50	R	E	A
fruits_batter_pudding	6.00	7.00	E	E	A
greek_yogurt	4.50	5.50	R	R	A
kefir	3.50	5.50	R	R	A
milk_jelly_flavoured_covered	5.00	6.00	E	E	A
milk_semi	1.18	1.14	R	V	A		US: BLS lait entier 4,32 USD/gallon
milkshake_fast_foods_restaurant	6.00	7.00	E	E	A
mousse_chocolate	7.00	8.00	R	R	A
mousse_chocolate_plant_based	9.00	10.00	R	R	A
mousse_topped_whipped_cream	7.00	8.00	R	E	A
panna_cotta_refrigerated	8.00	9.00	R	E	A
pastry_cream_custard	5.00	6.00	E	E	A
petit_suisse_cream_cheese	5.00	7.00	R	E	A
petit_suisse_like_cream	5.50	7.00	R	E	A
plain_yogurt	2.40	3.30	R	R	A
plant_based_dessert_flavoured	6.00	7.00	R	R	A
plant_based_dessert_soybean	6.00	7.00	R	R	A
profiteroles_custard_chocolate_sauce	10.00	11.00	R	E	A
quark_fruit	4.50	5.50	R	R	A
rice_pudding_cake	4.00	5.00	R	E	A
rice_pudding_refrigerated	4.00	5.00	R	R	A
rice_pudding_w_caramel	4.50	5.50	R	E	A
semolina_pudding	4.00	5.00	R	E	A
semolina_pudding_raisins_caramel	4.50	5.50	R	E	A
semolina_pudding_refrigerated	4.00	5.00	R	E	A
skyr	6.00	7.50	R	R	A
soft_cheese_around_6	3.50	4.80	R	E	A
soy_dessert_flavoured_sweet	4.00	5.00	R	R	A
soy_dessert_fortified_calcium	4.00	5.00	R	R	A
soy_dessert_not_fortified	4.00	5.00	R	R	A
soy_dessert_w_almonds	5.00	6.00	R	R	A
soy_dessert_w_fruits	4.50	5.50	R	R	A
tiramisu	8.00	9.00	R	R	A
yoghurt	2.40	3.30	R	R	A
yoghurt_fruit	3.00	3.80	R	R	A
yoghurt_high_protein_on	6.00	7.00	R	R	A
yogurt_ewe_s_milk	6.00	9.00	R	E	A
yogurt_fermented_milk_dairy	2.40	3.30	R	R	A
yogurt_goat_s_milk	6.00	9.00	R	E	A
yogurt_greek_style_ewe	6.50	9.00	R	E	A
capon_meat	14.00	13.00	E	E	A
chicken_breast	12.50	9.15	R	V	A		US: BLS chicken breast boneless 4,15 USD/lb
chicken_breast_label_rouge	16.00	15.43	V	E	A		FR: RNM poulet label rouge. US: aucune certification equivalente, prix du fermier premium
chicken_breast_meat	9.00	6.61	R	R	A		Avec peau
chicken_breast_organic	20.00	15.43	R	R	A
chicken_drumstick	5.50	4.30	R	P	A
chicken_eviscerated_offal	7.85	4.74	V	P	A		FR: RNM poulet entier 7,85 EUR/kg
chicken_free_range_meat	10.50	11.02	V	R	A		FR: RNM poulet label rouge 10,50 EUR/kg
chicken_ham_slices	10.00	11.02	R	E	A
chicken_high_leg_meat	7.00	5.51	R	R	A
chicken_leg_meat	6.50	4.30	R	P	A
chicken_leg_meat_label	9.00	7.00	R	E	A
chicken_leg_meat_organic	11.00	8.82	R	R	A
chicken_leg_meat_water	6.50	4.30	R	P	D	143	Libelle CUIT et yield_class NEUTRE: le runtime ne reconvertit pas. 143 g de cru par 100 g de cuit
chicken_marinated_wing	7.00	6.61	R	R	D	143	Libelle ROASTED, yield_class neutre: achete cru marine
chicken_meat	8.00	6.17	R	R	A
chicken_nugget_breaded_croquette	9.00	8.00	R	R	A
chicken_stewing_leg	5.50	4.30	R	P	A
chicken_thigh	7.00	5.51	R	R	A
chicken_white_race_meat	8.00	6.17	R	R	A
chicken_wing_meat	5.00	5.51	R	R	A
duck_breast	20.00	26.46	R	E	A
duck_breast_fillet	20.00	26.46	R	E	A
duck_breast_fillet_smoked	30.00	44.00	R	E	A
duck_confit_meat	14.00	26.46	R	E	A		Achete deja confit en conserve ou en bocal
duck_leg_meat	9.00	15.43	R	E	A
duck_magret_pan	20.00	26.46	R	E	D	143	Libelle CUIT, yield_class neutre
duck_meat	12.00	17.64	R	E	A
duck_mousse	14.00	22.00	R	E	A
duck_terrine	16.00	26.00	R	E	A
foie_gras_duck	60.00	110.00	R	E	A		Ecart FR/US structurel: production francaise de masse, importation reglementee aux Etats-Unis
foie_gras_duck_s	60.00	110.00	R	E	A
gizzard_chicken	8.00	5.51	R	R	A
goose_liver_pate	45.00	80.00	E	E	A
goose_meat	18.00	26.00	E	E	A
guinea_fowl	12.00	22.00	R	E	A
guinea_fowl_breast	18.00	30.00	R	E	A
guinea_fowl_leg	10.00	22.00	R	E	A
heart_chicken	7.00	6.61	R	E	A
heart_turkey	7.00	6.61	E	E	A
liver_chicken	8.00	5.51	R	R	A
liver_duck	12.00	18.00	R	E	A
liver_goose	20.00	30.00	E	E	A
liver_poultry	8.00	5.51	R	R	A
liver_turkey	8.00	6.61	E	E	A
milanese_style_turkey_escalope	12.00	11.00	R	E	A
poultry	9.00	7.00	E	E	D	143	Ligne MOYENNE, pas un aliment; libelle CUIT et yield_class neutre
poultry_ham_cube	10.00	11.02	R	E	A
poultry_liver_pate	10.00	13.00	R	E	A
poultry_meat	10.00	7.72	R	R	A
poultry_nuggets	9.00	8.00	R	R	A
poultry_on_skewer	13.00	11.00	E	E	A
poultry_quenelle	10.00		R	-	A		FR: specialite lyonnaise de rayon. US: aucun circuit de detail
poultry_quenelle_sauce	7.00		R	-	A		US: aucun circuit de detail
poultry_sausage	10.00	9.00	R	R	A
poultry_sausage_delicatessen_style	12.00	11.00	R	E	A
preserved_duck	16.00	30.00	R	E	A
preserved_gizzards_duck	14.00		E	-	A		US: aucun circuit de detail
preserved_poultry_liver	14.00		E	-	A		US: aucun circuit de detail
rillettes_duck	18.00	35.00	R	E	A
rillettes_goose	22.00	40.00	R	E	A
rillettes_poultry	12.00		R	-	A		US: aucun circuit de detail
rillettes_pure_goose	24.00	40.00	R	E	A
salt_curing_roast_poultry	14.00	13.00	R	E	A
turkey_breaded_escalope	11.00	10.00	R	R	A
turkey_escalope	12.80	8.82	V	P	A		FR: RNM escalope de dinde 12,80 EUR/kg
turkey_escalope_sauteed_pan	12.80	8.82	V	P	D	143	Libelle CUIT, yield_class neutre
turkey_ham_slices	10.00	11.02	R	R	A
turkey_leg_meat	7.00	4.41	R	R	A
turkey_leg_meat_only	8.00	5.51	R	R	A
turkey_meat	10.00	6.61	R	R	A
turkey_mince	10.00	7.72	R	R	A
turkey_wing	5.00	4.41	R	R	A
bacon	11.00	15.43	R	P	A		US: BLS bacon sliced
bacon_back	14.00	15.43	R	P	A
bayonne_cured_ham_smoked	30.00	55.00	R	E	A
beef	16.00	18.30	R	P	D	143	Libelle BRAISED et yield_class NEUTRE: le runtime ne reconvertit pas. 143 g de cru par 100 g de cuit
beef_bolar_blade	15.00	16.53	R	P	A
beef_bolar_blade_pan	15.00	16.53	R	P	D	143	Libelle CUIT, yield_class neutre
beef_braising	16.00	18.30	R	P	A
beef_cheek	14.00	15.43	R	E	A
beef_chuck	15.00	18.30	R	P	A
beef_chuck_steak	16.00	18.30	R	P	A
beef_eye_round	17.00	16.76	R	P	A
beef_flank_steak	22.00	22.05	R	R	A
beef_flank_steak_pan	22.00	22.05	R	R	D	143	Libelle CUIT, yield_class neutre
beef_ground	14.50	15.19	V	V	D	143	FR: RNM steak hache 15 pc. US: BLS ground beef 6,89 USD/lb. Libelle CUIT, yield_class neutre
beef_hanger_steak	22.00	19.84	R	E	A
beef_knuckle	15.00	16.76	R	P	A
beef_knuckle_water	15.00	16.76	R	P	D	143	Libelle CUIT, yield_class neutre
beef_meat_balls	12.00	13.23	R	R	D	143	Libelle CUIT, yield_class neutre; achete cru
beef_mince	15.00	17.42	R	P	A		US: BLS ground beef lean and extra lean
beef_neck	13.00	14.55	R	E	A
beef_on_skewer	20.00	19.84	R	E	A
beef_oxtail	10.00	13.23	R	R	A
beef_oxtail_water	10.00	13.23	R	R	D	143	Libelle CUIT, yield_class neutre
beef_rib	26.00	28.66	R	P	A
beef_rib_steak	28.00	31.97	R	R	A
beef_rib_steak_lean	28.00	31.97	R	R	D	143	Libelle CUIT, yield_class neutre
beef_roast_beef	18.90	16.76	V	P	D	143	FR: RNM roti de boeuf 18,90 EUR/kg. Libelle ROASTED, yield_class neutre
beef_round	17.00	16.76	R	P	A
beef_rump_steak	24.00	18.08	R	P	A
beef_short_ribs	14.00	19.84	R	R	A
beef_shoulder	15.00	18.30	R	P	A
beef_sirloin_steak	26.00	28.66	R	P	A		US: BLS steak sirloin USDA choice boneless
beef_sirloin_steak_pan	26.00	28.66	R	P	D	143	Libelle CUIT, yield_class neutre
beef_steak	22.00	22.05	R	R	A
beef_steak_10_fat	14.00	15.19	R	V	A
beef_steak_15_fat	14.50	15.19	V	V	A		FR: RNM steak hache 15 pc 14,50 EUR/kg
beef_steak_20_fat	12.50	14.55	R	P	A
beef_steak_5_fat	15.00	17.42	R	P	A
beef_steak_beef_steak	22.00	22.05	R	R	A
beef_stewing_meat	16.00	18.30	R	P	A
beef_tenderloin	48.00	48.50	R	R	A
beef_thin_flank	14.00	15.43	R	E	A
beef_thin_flank_pan	14.00	15.43	R	E	D	143	Libelle CUIT, yield_class neutre
beef_topside	18.00	16.76	R	P	A
beef_topside_pan	18.00	16.76	R	P	D	143	Libelle CUIT, yield_class neutre
black_pudding_refrigerated	9.00	12.00	R	E	A		US: le boudin cajun est le seul circuit
black_pudding_sauteed_pan	9.00	12.00	R	E	D	115	Libelle CUIT, yield_class neutre
black_white_pudding_sauteed	10.00	12.00	R	E	D	80.5	Libelle CUIT, yield_class neutre | Le ratio est exprime contre gramsRaw: 115 g d'achat par 100 g d'assiette, x 0.7 que le runtime applique deja via yield_class=meat_shrinks
blood_beef			-	-	A		NON COTE: le sang n'a aucun circuit de detail, ni en France ni aux Etats-Unis
brain_calf	25.00		E	-	A		FR: triperie. US: interdit a la vente depuis l'ESB
brain_lamb	20.00		E	-	A		US: aucun circuit de detail
brain_pork	12.00		E	-	A		US: aucun circuit de detail
bresaola	45.00	55.00	R	E	A
breton_pate	12.00	30.00	R	E	A
calf_foot	5.00		E	-	A		US: aucun circuit de detail
calf_head_water	12.00		E	-	D	143	FR: triperie, libelle CUIT et yield_class neutre. US: aucun circuit
chipolata_sausage	11.00	12.00	R	E	D	130	Libelle CUIT, yield_class neutre; achete cru
chipolata_slim_sausage	11.00	12.00	R	E	A
chitterling_sausage	14.00		R	-	A		Andouillette: US aucun circuit de detail
chitterling_sausage_guemene	30.00		E	-	A		US: aucun circuit
chitterling_sausage_pan	14.00		R	-	D	110	Libelle CUIT, yield_class neutre. US: aucun circuit
chitterling_sausage_sauteed_pan	14.00		R	-	D	110	Libelle CUIT, yield_class neutre. US: aucun circuit
chitterling_sausage_troyes	18.00		E	-	A		US: aucun circuit
chitterling_sausage_vire	20.00		E	-	A		US: aucun circuit
chorizo	20.00	22.00	R	R	A
cocktail_sausage	12.00	11.00	R	R	A
coppa	35.00	44.00	R	E	A
corned_beef	12.00	11.00	R	R	A		Conserve, achete cuit
country_style_pate_mushrooms	13.00	30.00	R	E	A
country_style_pate_terrine	12.00	30.00	R	E	A
cured_ham	32.00	40.00	R	E	A
cured_ham_smoked	32.00	40.00	R	E	A
cured_ham_smoked_reduced	32.00	40.00	R	E	A
cured_meat_sausages	20.00	22.00	E	E	A		Ligne MOYENNE, pas un aliment
dry_cured_ham	32.00	40.00	R	E	A
dry_cured_ham_fat	36.00	44.00	R	E	A
dry_sausage	22.00	26.00	R	E	A
dry_sausage_pure_pork	24.00	28.00	R	E	A
dry_sausage_w_walnuts	28.00	32.00	E	E	A
dry_spicy_pork_sausage	22.00	24.00	R	E	A
feathered_game_meat	18.00	30.00	E	E	D	143	Ligne MOYENNE; libelle CUIT, yield_class neutre
fish_quenelle	14.00		R	-	A		Specialite lyonnaise. US: aucun circuit de detail
fish_quenelle_sauce	9.00		R	-	A		US: aucun circuit de detail
foie_gras_block	70.00	130.00	R	E	A
frankfurter_sausage	12.00	9.00	R	R	A
galantine	14.00		R	-	A		US: aucun circuit de detail
game	22.00	35.00	E	E	D	143	Ligne MOYENNE; libelle CUIT, yield_class neutre
game_pate	18.00	40.00	E	E	A
garlic_sausage	12.00	12.00	R	R	A
ham_choice	13.00	10.80	R	P	A		Achete deja cuit
ham_choice_rind_less	14.00	10.80	R	P	A		Achete deja cuit
ham_choice_w_rind	12.00	10.80	R	P	A		Achete deja cuit
ham_cube	13.00	11.00	R	R	A
ham_on_bone	12.00	10.80	R	P	A		Achete deja cuit
ham_parisian_style_rind	15.00	11.00	R	R	A		Achete deja cuit
ham_pastry_crusty	16.00		R	-	A		US: aucun circuit de detail
ham_sausage	10.00	9.00	R	R	A
ham_smoked	16.00	11.00	R	P	A		Achete deja cuit
ham_superior_quality	15.00	10.80	R	P	A		Achete deja cuit
ham_superior_quality_reduced	16.00	11.00	R	R	A		Achete deja cuit
ham_superior_quality_rind	14.00	10.80	R	P	A		Achete deja cuit
hare_meat	18.00	30.00	E	E	A
head_cheese_pate_brawn	10.00	14.00	R	E	A
heart_beef	8.00	6.61	R	R	A
heart_lamb	8.00	8.82	E	E	A
heart_pork	6.00	6.61	E	E	A
heart_veal	12.00	11.02	E	E	A
hen_meat	6.00	4.74	R	P	A
hen_meat_only	8.00	6.61	R	R	A
horse_meat	18.00		R	-	A		US: la viande de cheval n'a aucun circuit de detail alimentaire
horse_rib_steak	20.00		R	-	A		US: aucun circuit
horse_rib_steak_pan	20.00		R	-	D	143	Libelle CUIT, yield_class neutre. US: aucun circuit
horse_sirloin_steak	20.00		R	-	A		US: aucun circuit
horse_sirloin_steak_pan	20.00		R	-	D	143	Libelle CUIT, yield_class neutre. US: aucun circuit
horse_steak	18.00		R	-	A		US: aucun circuit
horse_topside	17.00		R	-	A		US: aucun circuit
horse_topside_pan	17.00		R	-	D	143	Libelle CUIT, yield_class neutre. US: aucun circuit
kidney_all_types	10.00	8.82	R	E	D	130	Libelle CUIT, yield_class neutre
kidney_beef	8.00	6.61	R	E	A
kidney_calf	18.00	13.23	E	E	A
kidney_lamb	12.00	11.02	E	E	A
kidney_pork	6.00	6.61	E	E	A
kidney_veal_sauteed_pan	18.00	13.23	E	E	D	130	Libelle CUIT, yield_class neutre
knuckle_ham	9.00	8.82	R	E	A		Achete deja cuit
lamb	18.00	17.64	R	P	A		US: BLS lamb leg
lamb_chop	24.00	26.46	R	R	A
lamb_chop_decouverte	18.00	22.05	R	E	A
lamb_chop_fillet	28.00	30.86	R	E	A
lamb_chop_fillet_pan	28.00	30.86	R	E	D	143	Libelle CUIT, yield_class neutre
lamb_cutlet	26.00	28.66	R	R	A
lamb_leg	20.00	17.64	R	P	A
lamb_leg_pan	20.00	17.64	R	P	D	143	Libelle CUIT, yield_class neutre
lamb_meat	20.00	19.84	R	R	D	143	Ligne MOYENNE; libelle CUIT, yield_class neutre
lamb_neck	12.00	13.23	R	R	A
lamb_on_skewer	20.00	22.05	R	E	A
lamb_rib_chop	26.00	28.66	R	R	A
lamb_rib_chop_pan	26.00	28.66	R	R	D	143	Libelle CUIT, yield_class neutre
lamb_saddle	24.00	26.46	R	E	A
lamb_saddle_lean	24.00	26.46	R	E	D	143	Libelle ROASTED, yield_class neutre
lamb_saddle_pan	24.00	26.46	R	E	D	143	Libelle CUIT, yield_class neutre
lamb_shoulder	16.00	15.43	R	R	A
lamb_shoulder_lean	18.00	17.64	R	R	A
lardoons	11.00	15.43	R	P	A
liver_calf	22.00	15.43	R	E	A
liver_lamb	12.00	11.02	R	E	A
liver_pork	6.00	6.61	R	E	A
liver_rabbit	12.00		E	-	A		US: aucun circuit de detail
liver_sausage	10.00	12.00	R	R	A
liver_young_cow	14.00	13.23	R	E	A
meat	16.00	17.64	E	E	D	143	Ligne MOYENNE, pas un aliment; libelle CUIT, yield_class neutre
meat_balls_beef_lamb	14.00	15.43	R	E	A		Achete cru
meat_balls_pork_beef	12.00	13.23	R	R	A
merguez_sausage	12.00	15.43	R	E	A
merguez_sausage_beef_mutton	12.00	15.43	R	E	A
mixed_meat_on_skewer	18.00	19.84	R	E	A
montbeliard_sausage	16.00		R	-	A		US: aucun circuit de detail
mortadella	12.00	15.43	R	R	A
mortadella_pistachios_pure_pork	16.00	19.84	R	R	A
mortadella_pure_pork	14.00	17.64	R	R	A
morteaux_sausage	18.00		R	-	A		US: aucun circuit de detail
morteaux_sausage_water	18.00		R	-	D	110	Libelle CUIT, yield_class neutre. US: aucun circuit
mutton_leg	16.00	15.43	E	E	A
mutton_meat	14.00	15.43	E	E	A
mutton_shoulder	13.00	13.23	E	E	A
offal	10.00	8.82	E	E	D	130	Ligne MOYENNE; libelle CUIT, yield_class neutre
ostrich_meat	30.00	33.07	E	E	A
ox_muzzle	9.00		E	-	A		US: aucun circuit de detail
ox_muzzle_salad_dressing	12.00		E	-	A		US: aucun circuit de detail
pancetta	25.00	26.46	R	R	A
parma_dry_cured_ham	45.00	55.00	R	E	A
pate	12.00	26.00	R	E	A		Ligne MOYENNE
pate_crust	18.00		R	-	A		US: aucun circuit de detail
pate_w_green_pepper	14.00	30.00	R	E	A
pheasant_meat	15.00	26.00	E	E	A
pigeon	20.00	33.07	E	E	A
pigeon_meat	24.00	40.00	E	E	D	143	Libelle ROASTED, yield_class neutre
plant_based_ham	16.00	17.64	R	R	A
plant_based_pate	14.00	17.64	R	R	A
plant_based_sausage_tofu	14.00	15.43	R	R	A
plant_based_sausage_wheat	14.00	15.43	R	R	A
pork_80_20_trimming	6.00	6.61	E	E	A		Chute de decoupe, pas un produit de rayon
pork_90_10_trimming	8.00	8.82	E	E	A		Chute de decoupe, pas un produit de rayon
pork_back_fat_rindless	4.00	5.00	E	E	A
pork_beef_mortadella	12.00	15.43	R	R	A
pork_belly	9.00	11.02	R	R	A
pork_belly_flank_removed	10.00	12.13	R	E	A
pork_belly_salt_cured	12.00	15.43	R	R	A
pork_belly_smoked	12.00	15.43	R	R	A
pork_chop	11.20	9.26	V	P	A		FR: RNM cote de porc 11,20 EUR/kg. US: BLS pork chops bone-in center cut
pork_ear_sat_cured	6.00	8.00	R	E	A
pork_filet_mignon	16.00	10.14	R	P	A
pork_ham_escalope	12.00	10.14	R	P	A
pork_ham_intended_be	9.00	8.82	R	R	A		Achete cru
pork_ham_w_parsley	16.00		R	-	A		Jambon persille. US: aucun circuit de detail
pork_jowl_rindless	6.00	8.82	E	E	A
pork_knuckle_oh_ham	7.00	7.72	E	E	A
pork_knuckle_shank	6.00	6.61	R	R	A
pork_liver_mousse	9.00	20.00	R	E	A
pork_liver_mousse_superior	11.00	24.00	R	E	A
pork_liver_pate	9.00	20.00	R	E	A
pork_liver_pate_superior	11.00	24.00	R	E	A
pork_meat	10.00	9.26	R	P	D	143	Ligne MOYENNE; libelle CUIT, yield_class neutre
pork_on_skewer	12.00	11.02	R	E	A
pork_rack	11.00	9.26	R	P	A
pork_roast	10.00	8.82	R	P	A
pork_round_steak	11.00	9.26	R	P	A
pork_shoulder	9.00	6.61	R	R	A
pork_shoulder_choice	9.00	8.82	R	E	A		Achete deja cuit
pork_shoulder_lower_rind	9.00	6.61	R	R	A
pork_shoulder_standard_rind	9.00	8.82	R	E	A		Achete deja cuit
pork_shoulder_upper_rind	9.00	6.61	R	R	A
pork_snout_salad_dressing	8.00		E	-	A		US: aucun circuit de detail
pork_spare_ribs	8.50	9.92	R	R	A
pork_tenderloin_lean	16.00	10.14	R	P	A
pork_tenderloin_roast	16.00	10.14	R	P	D	143	Libelle CUIT, yield_class neutre
pork_trotters_salt_cured	5.00	5.51	E	E	A
pork_way_leg_rind	10.00	8.82	E	E	A
preserved_pork_liver	12.00		E	-	A		US: aucun circuit de detail
prok_eye_shortloin	12.00	10.14	E	E	A
quail_meat	18.00	22.05	E	E	A
quenelle	8.00		R	-	A		Specialite lyonnaise. US: aucun circuit de detail
rabbit_meat	12.00	19.84	R	E	A
rabbit_pate	14.00	30.00	E	E	A
rabbit_terrine	16.00	30.00	E	E	A
rabbit_wild_meat	15.00	22.05	E	E	A
red_meat	18.00	19.84	E	E	D	143	Ligne MOYENNE, pas un aliment; libelle CUIT, yield_class neutre
rillettes_mans	14.00		R	-	A		US: aucun circuit de detail
rillettes_pork	12.00	30.00	R	E	A
rillettes_pure_pork	14.00	30.00	R	E	A
rillettes_tours	16.00		R	-	A		US: aucun circuit de detail
rolled_escalope_pork_pistachios	16.00		R	-	A		US: aucun circuit de detail
rosette_dry_sausage	24.00	30.00	R	E	A
round_ham	13.00	10.80	R	P	A		Achete deja cuit
salami	20.00	22.05	R	R	A
salami_danish_style	16.00	19.84	R	R	A
salami_pork_beef	18.00	22.05	R	R	A
salami_pure_pork	22.00	24.25	R	R	A
sausage	12.00	11.02	R	R	A
sausage_brioche_crust	18.00		R	-	A		US: aucun circuit de detail
sausage_meat	10.00	9.92	R	R	A
sausage_meat_pork_beef	10.00	9.92	R	R	A
sausage_meat_pure_pork	11.00	11.02	R	R	A
sausage_paris	12.00		R	-	A		US: aucun circuit de detail
sausage_paris_smoked	13.00		R	-	A		US: aucun circuit de detail
sausage_pure_pork	12.00	11.02	R	R	A		Achete deja cuit
saveloy_cervelat	10.00	12.00	R	E	A
saveloy_cervelat_pure_pork	12.00	13.00	R	E	A
serrano_dry_cured_ham	30.00	40.00	R	E	A
sheep_foot	5.00		E	-	A		US: aucun circuit de detail
sheep_head	4.00		E	-	A		US: aucun circuit de detail
smoked_lardoons	12.00	15.43	R	P	A
spicy_pork_sausage_red	20.00	22.05	R	E	A
strasbourg_sausage	12.00	11.02	R	R	A
sweetbread_calf	45.00	44.00	E	E	A
sweetbread_calf_sauteed_pan	45.00	44.00	E	E	D	143	Libelle CUIT, yield_class neutre
sweetbread_lamb	25.00	30.00	E	E	A
tongue_beef	14.00	15.43	R	R	A
tongue_calf	18.00	17.64	E	E	A
tongue_lamb	12.00		E	-	A		US: aucun circuit de detail
tongue_pork	8.00	8.82	E	E	A
toulouse_sausage	12.00	13.23	R	E	A
tripe_beef	10.00	8.82	R	R	A
veal_bread_escalope	20.00	22.05	R	E	D	120	Achete pane et cru; libelle CUIT, yield_class neutre
veal_breast	14.00	15.43	R	E	A
veal_chop	26.00	28.66	R	R	A
veal_chop_pan	26.00	28.66	R	R	D	143	Libelle CUIT, yield_class neutre
veal_escalope	28.00	30.86	R	R	A
veal_escalope_cordon_bleu	12.00	13.23	R	E	A
veal_fillet	40.00	44.09	R	E	A
veal_knuckle_shank	14.00	15.43	R	R	A
veal_loin	30.00	33.07	R	R	A
veal_loin_sauteed_pan	30.00	33.07	R	R	D	143	Libelle CUIT, yield_class neutre
veal_meat	24.00	26.46	R	R	D	143	Ligne MOYENNE; libelle CUIT, yield_class neutre
